aX,aY,aZ,gX,gY,gZ
0.240,0.558,-1.000,-135.559,138.550,81.299
0.311,0.583,-1.080,-129.822,127.808,70.923
0.398,0.573,-1.098,-131.836,96.924,51.514
0.487,0.527,-1.057,-139.954,53.955,28.381
0.531,0.470,-0.977,-149.841,11.780,7.446
0.508,0.410,-0.909,-155.762,-14.282,-4.333
0.439,0.367,-0.880,-152.222,-14.404,-2.197
0.349,0.383,-0.894,-137.817,12.756,14.954
0.311,0.456,-0.969,-118.286,54.504,39.490
0.324,0.527,-1.074,-103.271,84.900,55.908
0.364,0.597,-1.155,-96.741,88.806,57.617
0.425,0.634,-1.187,-95.398,71.594,47.485
0.481,0.611,-1.165,-94.360,44.922,31.738
0.520,0.561,-1.093,-92.041,18.616,17.944
0.553,0.513,-1.011,-91.248,-1.831,8.423
0.561,0.466,-0.936,-92.712,-16.846,2.319
0.496,0.419,-0.871,-92.163,-24.231,1.953
0.407,0.435,-0.819,-87.036,-14.954,11.780
0.347,0.487,-0.837,-78.857,8.545,28.198
0.331,0.553,-0.884,-71.045,31.494,39.551
0.346,0.592,-0.954,-68.115,41.504,39.978
0.335,0.555,-0.995,-67.810,37.842,32.410
0.520,0.636,-1.056,-70.190,27.710,26.245
0.469,0.570,-1.005,-67.566,17.090,10.681
0.517,0.503,-1.008,-67.261,2.380,-1.648
0.435,0.393,-0.965,-62.744,-6.775,-5.005
0.551,0.475,-0.926,-53.040,-4.883,5.615
0.418,0.488,-0.914,-41.992,10.437,20.325
0.366,0.517,-0.953,-34.973,29.480,29.358
0.310,0.540,-1.009,-33.875,38.513,31.372
0.374,0.599,-1.054,-34.180,36.743,30.579
0.377,0.613,-1.088,-32.959,28.442,22.827
0.399,0.615,-1.096,-30.762,18.738,14.221
0.424,0.599,-1.083,-26.306,9.460,6.165
0.453,0.575,-1.057,-20.935,1.892,-0.122
0.473,0.547,-1.029,-16.174,-2.686,-3.723
0.483,0.532,-1.000,-12.207,-4.272,-4.578
0.485,0.526,-0.978,-7.874,-2.991,-2.869
0.481,0.515,-0.963,-3.906,0.793,0.793
0.475,0.515,-0.947,-0.916,5.432,5.676
0.461,0.522,-0.941,0.061,7.629,8.972
0.442,0.535,-0.943,-0.488,6.958,9.766
0.438,0.542,-0.945,-0.488,4.211,8.057
0.432,0.535,-0.943,0.488,0.610,4.761
0.424,0.528,-0.932,1.892,-3.357,1.465
0.419,0.525,-0.915,2.930,-7.690,-1.892
0.421,0.511,-0.892,3.967,-12.146,-5.249
0.424,0.494,-0.861,5.066,-14.771,-7.629
0.421,0.472,-0.829,6.592,-14.893,-7.690
0.422,0.457,-0.802,8.118,-12.756,-6.348
0.411,0.446,-0.782,8.789,-8.911,-4.272
0.411,0.451,-0.771,9.705,-4.089,-0.977
0.405,0.459,-0.774,10.193,-0.854,1.526
0.402,0.467,-0.777,9.521,0.488,2.258
0.406,0.469,-0.780,8.301,-0.488,1.221
0.414,0.472,-0.775,7.080,-2.991,-0.854
0.423,0.466,-0.769,6.042,-5.371,-3.418
0.436,0.454,-0.762,5.127,-6.958,-4.883
0.447,0.447,-0.758,4.883,-7.874,-5.249
0.447,0.444,-0.745,5.554,-8.118,-4.944
0.434,0.441,-0.734,5.615,-6.775,-3.235
0.423,0.443,-0.739,5.554,-3.601,-0.854
0.420,0.457,-0.762,5.249,1.282,2.014
0.429,0.477,-0.788,5.066,5.615,4.578
0.436,0.480,-0.808,4.883,6.531,4.395
0.442,0.480,-0.820,4.333,4.333,2.380
0.453,0.485,-0.813,4.517,0.549,0.000
0.459,0.470,-0.803,5.188,-2.380,-1.953
0.465,0.458,-0.787,5.859,-3.296,-2.563
0.465,0.449,-0.773,6.042,-3.113,-1.831
0.467,0.446,-0.762,5.859,-2.441,-0.916

0.333,0.654,-1.625,131.165,-19.592,-19.531
0.325,0.590,-1.572,149.536,-36.072,-34.302
0.341,0.498,-1.473,165.710,-55.359,-49.805
0.348,0.412,-1.342,180.481,-71.838,-59.753
0.328,0.328,-1.248,189.453,-79.834,-63.110
0.323,0.310,-1.191,193.298,-77.759,-59.998
0.339,0.328,-1.161,197.144,-68.665,-52.856
0.347,0.326,-1.131,202.454,-60.120,-46.143
0.386,0.339,-1.088,208.679,-54.260,-40.894
0.410,0.390,-1.012,215.210,-56.702,-42.725
0.391,0.343,-0.965,217.468,-69.580,-49.133
0.404,0.334,-0.853,223.511,-86.304,-58.960
0.388,0.281,-0.768,225.159,-101.746,-68.970
0.394,0.222,-0.687,225.525,-117.615,-77.332
0.397,0.184,-0.610,224.121,-130.127,-80.017
0.383,0.231,-0.528,224.731,-134.827,-76.172
0.361,0.249,-0.450,228.699,-135.925,-70.801
0.349,0.223,-0.366,234.497,-135.193,-69.641
0.333,0.186,-0.300,237.915,-130.676,-68.909
0.316,0.167,-0.255,242.004,-122.192,-66.284
0.334,0.167,-0.225,245.850,-112.305,-64.697
0.349,0.146,-0.191,247.620,-108.093,-65.674
0.394,0.134,-0.132,247.803,-108.582,-68.176
0.410,0.134,-0.055,243.408,-114.685,-69.946
0.427,0.131,0.046,237.488,-124.756,-72.205
0.417,0.128,0.133,229.980,-131.714,-73.242
0.406,0.126,0.203,226.807,-131.531,-72.388
0.412,0.079,0.250,230.225,-122.803,-68.237
0.438,0.027,0.312,236.084,-107.300,-60.242
0.454,-0.000,0.367,239.502,-91.553,-48.950
0.458,-0.019,0.419,239.563,-80.505,-40.039
0.476,-0.028,0.484,238.647,-72.388,-35.461
0.518,-0.053,0.557,237.610,-64.087,-33.386
0.565,-0.084,0.633,235.962,-56.580,-31.128
0.618,-0.114,0.703,233.887,-48.889,-27.344
0.679,-0.174,0.764,233.093,-42.908,-24.475
0.734,-0.250,0.830,231.689,-42.725,-22.583
0.772,-0.362,0.936,229.736,-49.805,-22.400
0.788,-0.479,1.076,224.731,-61.646,-24.109
0.795,-0.611,1.268,216.919,-74.280,-28.259
0.802,-0.753,1.476,206.177,-86.670,-34.607
0.685,-1.007,1.698,190.369,-96.741,-41.748
0.798,-1.085,1.963,168.274,-99.121,-38.086
0.688,-1.219,2.182,136.658,-93.872,-30.579
0.612,-1.237,2.281,89.355,-91.492,-30.090
0.533,-1.144,2.277,33.691,-86.182,-24.475
0.466,-0.988,2.130,-12.756,-66.895,-12.146
0.431,-0.776,1.890,-46.814,-34.119,6.470
0.405,-0.557,1.621,-70.129,-1.709,26.184
0.395,-0.359,1.388,-84.595,21.484,39.673
0.399,-0.209,1.204,-94.177,34.241,44.312
0.413,-0.111,1.085,-100.952,36.133,40.771
0.442,-0.036,1.041,-107.422,28.198,30.762
0.461,-0.001,1.021,-115.845,17.639,18.677
0.484,-0.000,1.022,-124.023,9.705,7.812
0.501,-0.021,1.029,-130.615,6.104,0.916
0.511,-0.037,1.019,-136.719,7.812,-1.099
0.522,-0.057,1.001,-141.418,13.733,-0.488
0.534,-0.072,0.988,-145.752,20.996,1.770
0.548,-0.072,0.973,-150.146,29.236,5.981
0.552,-0.051,0.948,-155.762,37.415,10.986
0.562,-0.021,0.903,-163.086,45.959,15.564
0.557,0.017,0.831,-170.532,54.321,20.325
0.551,0.061,0.752,-176.147,62.683,24.902
0.547,0.099,0.670,-179.382,69.885,28.198
0.533,0.126,0.588,-181.519,75.562,30.151
0.528,0.140,0.515,-182.800,79.224,30.579
0.535,0.150,0.464,-182.007,80.994,29.907
0.537,0.150,0.422,-182.190,81.360,29.785
0.548,0.135,0.381,-183.899,81.299,30.396
0.544,0.135,0.328,-187.439,81.848,32.532
0.544,0.166,0.278,-191.772,83.435,38.086
0.532,0.195,0.223,-195.190,87.036,44.312
0.523,0.231,0.174,-197.266,91.492,49.255
0.513,0.266,0.129,-197.327,95.764,53.528
0.484,0.313,0.070,-195.923,100.342,56.580
0.465,0.365,0.018,-192.505,105.408,59.265
0.433,0.404,-0.047,-186.646,110.596,60.913
0.415,0.450,-0.112,-179.810,112.610,59.265
0.414,0.491,-0.166,-173.706,109.070,52.856
0.421,0.429,-0.193,-169.678,98.267,40.649
0.476,0.353,-0.169,-169.556,82.458,28.198
0.496,0.287,-0.115,-179.382,65.674,19.958
0.488,0.199,-0.146,-195.007,55.786,18.799
0.480,0.218,-0.170,-203.979,63.416,28.320
0.421,0.247,-0.234,-203.247,85.571,50.476
0.379,0.302,-0.337,-195.618,115.356,73.853
0.340,0.371,-0.480,-186.951,141.663,91.675
0.320,0.466,-0.629,-180.176,156.189,101.257
0.328,0.556,-0.752,-174.927,154.907,99.731
0.376,0.630,-0.831,-171.143,136.536,84.961
0.437,0.621,-0.852,-170.166,102.966,59.509
0.487,0.531,-0.804,-169.617,62.195,29.602
0.516,0.389,-0.733,-170.898,29.358,7.812
0.493,0.233,-0.657,-174.072,15.320,2.930
0.376,0.150,-0.704,-179.626,27.100,19.531
0.308,0.244,-0.783,-174.561,60.730,48.889
0.259,0.367,-0.918,-162.292,99.792,78.430
0.252,0.496,-1.057,-151.855,124.939,94.849
0.301,0.592,-1.173,-145.386,126.099,93.628
0.383,0.630,-1.233,-143.555,102.478,76.965
0.465,0.610,-1.219,-144.592,60.913,51.331
0.514,0.546,-1.141,-144.836,15.991,26.367
0.463,0.443,-1.051,-143.982,-16.235,9.705
0.360,0.378,-1.014,-139.648,-21.240,9.583
0.268,0.390,-1.023,-130.066,1.709,25.391
0.229,0.427,-1.105,-120.056,33.875,42.847
0.230,0.498,-1.219,-114.502,57.434,51.697
0.250,0.584,-1.310,-110.413,63.538,52.002
0.282,0.652,-1.358,-105.774,55.176,44.434
0.327,0.674,-1.371,-98.938,38.696,32.410
0.373,0.650,-1.342,-89.539,18.982,19.958
0.404,0.619,-1.265,-78.552,-0.549,11.108
0.473,0.610,-1.149,-69.519,-16.724,4.700
0.491,0.594,-1.067,-64.087,-27.954,1.160
0.396,0.502,-0.931,-61.829,-30.579,-0.061
0.518,0.459,-0.818,-59.082,-32.654,-4.028
0.217,0.404,-0.820,-56.763,-23.621,3.296
0.293,0.467,-0.789,-50.415,-1.587,23.926

0.948,-0.631,1.416,207.825,-56.763,-23.743
0.824,-0.841,1.638,196.228,-70.190,-32.776
0.958,-0.903,1.841,164.246,-83.679,-27.527
0.791,-1.026,2.056,125.671,-94.299,-28.625
0.732,-1.016,2.168,74.280,-104.248,-35.583
0.649,-0.957,2.150,20.569,-103.027,-33.203
0.583,-0.842,2.037,-19.287,-86.548,-21.423
0.522,-0.681,1.844,-45.227,-54.077,0.244
0.457,-0.469,1.617,-60.242,-17.578,26.550
0.408,-0.262,1.396,-71.472,8.728,44.678
0.380,-0.098,1.223,-80.994,20.691,49.438
0.379,0.019,1.104,-90.515,19.592,42.786
0.396,0.093,1.032,-101.929,9.583,28.259
0.426,0.133,0.995,-113.892,-2.441,10.559
0.464,0.132,0.989,-122.742,-12.573,-5.554
0.497,0.119,0.990,-128.174,-16.296,-16.296
0.521,0.100,0.969,-130.554,-11.475,-19.958
0.551,0.077,0.941,-130.127,-1.343,-18.005
0.574,0.049,0.919,-128.845,9.583,-12.756
0.592,0.033,0.904,-129.883,18.738,-6.042
0.583,0.051,0.891,-134.399,23.926,0.427
0.558,0.096,0.866,-140.869,28.015,5.371
0.531,0.141,0.813,-146.606,32.593,7.935
0.507,0.177,0.753,-150.818,37.415,8.972
0.494,0.204,0.693,-153.076,42.175,9.155
0.486,0.220,0.634,-153.564,47.546,8.728
0.480,0.226,0.578,-153.015,53.589,8.972
0.481,0.225,0.533,-152.466,59.937,9.949
0.483,0.214,0.488,-153.320,66.284,11.597
0.493,0.206,0.442,-156.921,71.777,14.709
0.504,0.189,0.394,-162.720,75.806,19.897
0.495,0.203,0.350,-171.936,77.209,27.222
0.473,0.246,0.290,-182.068,77.637,34.607
0.470,0.293,0.213,-188.904,80.078,39.551
0.457,0.349,0.158,-188.293,83.191,44.434
0.451,0.392,0.127,-182.617,88.318,48.218
0.448,0.425,0.095,-176.819,94.055,50.110
0.448,0.462,0.059,-172.119,97.168,49.438
0.444,0.472,0.035,-168.579,96.985,46.082
0.437,0.476,0.015,-165.039,95.276,41.260
0.427,0.480,-0.004,-162.537,92.651,36.438
0.436,0.447,-0.007,-161.560,86.975,29.663
0.448,0.408,-0.009,-165.771,79.163,23.315
0.455,0.360,-0.029,-172.974,71.838,18.738
0.456,0.321,-0.058,-180.298,68.726,17.517
0.447,0.301,-0.107,-184.998,73.486,21.912
0.453,0.285,-0.168,-184.937,85.815,32.288
0.418,0.323,-0.235,-181.274,101.807,48.401
0.379,0.392,-0.320,-177.185,116.882,61.584
0.356,0.460,-0.415,-173.584,124.573,64.697
0.365,0.498,-0.498,-171.204,122.131,58.044
0.404,0.494,-0.550,-170.593,107.788,43.457
0.458,0.439,-0.563,-172.546,84.839,25.635
0.477,0.323,-0.559,-177.429,61.707,9.521
0.440,0.174,-0.581,-182.190,53.467,5.188
0.391,0.109,-0.672,-182.861,73.242,22.522
0.336,0.177,-0.836,-178.528,110.657,56.641
0.293,0.311,-1.019,-171.692,143.250,88.684
0.284,0.491,-1.189,-165.344,157.288,105.652
0.323,0.651,-1.325,-159.302,147.827,103.149
0.399,0.743,-1.380,-151.917,113.892,81.909
0.474,0.734,-1.341,-145.386,63.171,50.415
0.508,0.649,-1.218,-140.747,9.033,17.944
0.477,0.534,-1.092,-138.855,-31.555,-5.188
0.393,0.462,-0.995,-135.254,-44.617,-10.132
0.308,0.443,-0.944,-126.465,-26.367,1.221
0.273,0.463,-0.958,-117.371,8.850,19.043
0.299,0.512,-1.032,-110.596,41.382,31.860
0.350,0.563,-1.106,-105.408,57.312,36.865
0.401,0.602,-1.151,-100.342,55.481,34.973
0.446,0.615,-1.155,-95.886,41.931,27.771
0.480,0.595,-1.132,-90.942,23.315,18.555
0.502,0.561,-1.077,-85.144,5.005,10.254
0.496,0.513,-1.020,-81.177,-9.216,4.150
0.481,0.471,-0.974,-79.041,-17.700,1.648
0.308,0.440,-0.877,-74.463,-13.489,6.470
0.336,0.516,-0.950,-69.763,5.249,20.264
0.311,0.557,-0.949,-61.523,23.499,20.996
0.334,0.583,-1.001,-59.937,28.931,19.653
0.351,0.544,-1.027,-55.786,27.344,14.587
0.505,0.617,-1.022,-46.265,23.499,12.878
0.416,0.555,-0.990,-38.452,20.630,13.794
0.454,0.521,-0.979,-34.058,17.212,8.423
0.484,0.502,-0.956,-33.936,8.972,4.517
0.477,0.492,-0.925,-34.363,0.122,1.099
0.454,0.471,-0.906,-34.180,-3.723,0.671
0.462,0.494,-0.875,-30.640,-0.366,4.333
0.417,0.497,-0.880,-25.635,10.742,13.672
0.429,0.515,-0.911,-24.902,19.836,16.724
0.442,0.529,-0.954,-28.320,22.095,16.296
0.475,0.547,-1.008,-31.067,19.714,14.099
0.491,0.550,-1.039,-29.968,17.517,12.573
0.512,0.539,-1.063,-26.978,14.832,11.047
0.519,0.529,-1.064,-23.437,10.071,10.132
0.497,0.524,-1.066,-20.264,5.371,10.681
0.463,0.542,-1.067,-18.372,2.625,11.414
0.442,0.556,-1.077,-15.320,1.404,10.864
0.424,0.548,-1.074,-11.719,-0.244,9.644
0.402,0.535,-1.057,-7.324,-2.563,8.484
0.378,0.519,-1.029,-3.235,-4.822,7.019
0.361,0.511,-0.998,-0.610,-7.019,5.188
0.347,0.504,-0.969,0.916,-8.789,2.808
0.338,0.495,-0.952,2.563,-9.033,0.977
0.339,0.497,-0.926,5.371,-8.057,0.122
0.339,0.490,-0.901,8.301,-7.446,-0.977
0.347,0.479,-0.873,10.559,-7.568,-2.563
0.360,0.450,-0.842,13.000,-7.751,-4.028
0.377,0.430,-0.802,13.977,-8.789,-4.883
0.380,0.415,-0.769,12.207,-10.620,-5.066
0.384,0.407,-0.747,8.911,-11.780,-4.883
0.381,0.407,-0.738,5.432,-11.902,-4.395
0.386,0.418,-0.737,3.784,-9.583,-2.991
0.390,0.411,-0.743,4.028,-5.920,-1.587
0.388,0.419,-0.746,4.700,-2.686,0.183
0.381,0.432,-0.754,4.883,-0.366,2.014
0.381,0.446,-0.767,4.883,1.343,1.831
0.390,0.449,-0.775,4.944,1.099,0.366
0.407,0.436,-0.777,4.944,0.183,-1.465
0.427,0.420,-0.775,4.456,-0.427,-2.625

0.918,-0.769,1.453,193.237,-69.275,-43.030
1.017,-0.848,1.745,175.232,-75.867,-39.551
0.927,-0.997,1.938,152.527,-75.439,-32.837
0.906,-1.100,2.145,125.366,-80.872,-40.527
0.829,-1.152,2.209,76.782,-86.182,-39.795
0.758,-1.047,2.151,29.053,-76.843,-28.870
0.689,-0.840,1.924,-11.597,-50.110,-7.385
0.627,-0.580,1.628,-41.931,-18.250,16.785
0.577,-0.336,1.361,-62.805,3.723,33.447
0.525,-0.128,1.157,-77.148,14.099,39.185
0.506,0.003,1.036,-86.121,15.198,35.217
0.505,0.078,0.999,-92.285,8.606,25.024
0.504,0.126,0.986,-99.670,1.038,14.587
0.510,0.157,0.976,-106.018,-2.014,7.507
0.523,0.166,0.957,-109.863,0.183,3.174
0.542,0.153,0.930,-112.915,5.005,0.549
0.570,0.138,0.908,-115.356,10.010,-0.671
0.598,0.122,0.887,-118.591,14.160,-1.099
0.620,0.108,0.866,-122.620,17.761,-1.404
0.631,0.104,0.839,-127.563,21.667,-0.793
0.638,0.112,0.805,-132.141,26.428,1.221
0.642,0.126,0.759,-135.681,33.447,4.517
0.647,0.140,0.707,-138.062,40.222,8.179
0.651,0.154,0.647,-140.442,45.288,11.902
0.651,0.169,0.587,-143.311,47.791,15.503
0.644,0.197,0.528,-146.301,48.889,18.799
0.636,0.221,0.476,-148.560,50.293,21.240
0.635,0.240,0.428,-150.940,52.124,23.376
0.629,0.256,0.384,-153.931,53.162,25.574
0.615,0.283,0.339,-158.325,54.016,28.931
0.594,0.315,0.294,-162.292,54.749,30.884
0.587,0.352,0.258,-163.208,57.556,31.250
0.583,0.369,0.218,-161.621,62.012,30.762
0.585,0.399,0.159,-159.668,65.918,30.640
0.572,0.433,0.080,-156.311,67.383,30.640
0.564,0.426,0.020,-149.780,65.857,29.663
0.571,0.411,-0.003,-144.165,62.683,28.687
0.556,0.410,-0.026,-144.592,58.167,29.602
0.556,0.447,-0.058,-149.963,53.406,31.433
0.538,0.467,-0.085,-155.640,49.927,33.081
0.522,0.493,-0.087,-157.288,49.011,35.156
0.514,0.532,-0.111,-159.973,51.758,36.438
0.524,0.551,-0.134,-161.011,54.016,33.630
0.545,0.551,-0.148,-159.912,54.565,28.748
0.566,0.551,-0.166,-156.677,54.138,24.109
0.579,0.547,-0.181,-152.832,51.331,19.836
0.586,0.522,-0.181,-148.682,45.837,14.954
0.586,0.441,-0.168,-145.691,41.504,11.292
0.577,0.399,-0.173,-145.752,43.518,14.404
0.551,0.418,-0.205,-146.667,52.368,24.719
0.533,0.462,-0.241,-144.836,64.453,35.339
0.513,0.479,-0.287,-143.005,74.646,42.114
0.511,0.491,-0.318,-142.395,79.956,44.495
0.519,0.504,-0.353,-144.775,78.674,42.664
0.535,0.522,-0.382,-148.926,70.068,37.170
0.556,0.513,-0.394,-152.710,56.152,29.175
0.553,0.468,-0.385,-154.907,43.152,20.935
0.530,0.406,-0.380,-154.846,39.307,17.761
0.506,0.348,-0.392,-152.710,48.218,21.606
0.482,0.304,-0.436,-149.048,66.589,32.349
0.439,0.322,-0.516,-145.081,90.942,49.683
0.414,0.386,-0.612,-142.273,111.755,66.467
0.390,0.455,-0.727,-139.954,123.230,77.148
0.398,0.531,-0.829,-139.282,121.582,79.346
0.418,0.598,-0.909,-140.686,105.713,72.266
0.469,0.619,-0.962,-142.212,77.148,55.176
0.492,0.575,-0.974,-141.663,42.664,34.973
0.464,0.508,-0.951,-139.282,15.442,19.836
0.406,0.448,-0.943,-134.521,6.409,14.343
0.366,0.424,-0.966,-126.709,17.700,20.813
0.350,0.463,-1.012,-118.164,38.391,34.058
0.346,0.506,-1.094,-112.122,53.650,43.579
0.389,0.576,-1.115,-106.079,54.443,46.570
0.397,0.615,-1.116,-100.647,44.556,43.579
0.413,0.613,-1.093,-96.558,28.320,35.278
0.510,0.605,-1.032,-94.299,10.071,25.146
0.499,0.588,-1.017,-94.238,-6.653,17.456
0.417,0.505,-0.922,-94.910,-17.639,9.460
0.415,0.448,-0.889,-93.201,-24.841,1.221
0.368,0.434,-0.852,-89.050,-17.334,7.385
0.292,0.455,-0.862,-78.247,4.333,22.095
0.264,0.522,-0.904,-66.650,34.058,38.452
0.277,0.555,-0.974,-59.021,56.213,44.312
0.320,0.571,-1.036,-56.946,60.608,39.490
0.364,0.577,-1.070,-58.777,49.683,29.968
0.333,0.531,-1.077,-59.692,33.081,18.860
0.467,0.568,-1.079,-56.335,19.531,16.296
0.452,0.547,-1.071,-49.011,13.184,12.695
0.444,0.546,-1.063,-42.725,10.376,13.306
0.425,0.566,-1.063,-38.269,11.230,15.259
0.409,0.591,-1.092,-34.912,14.526,16.724
0.406,0.622,-1.125,-31.250,19.409,17.883
0.413,0.640,-1.159,-27.039,22.949,17.456
0.436,0.640,-1.192,-22.522,23.010,15.015
0.458,0.644,-1.217,-17.944,18.982,11.047
0.472,0.629,-1.216,-12.756,11.230,5.859
0.475,0.610,-1.193,-8.362,1.465,0.854
0.474,0.596,-1.148,-3.723,-6.409,-2.258
0.452,0.573,-1.092,1.099,-12.573,-3.967
0.434,0.556,-1.019,5.981,-16.663,-4.883
0.413,0.542,-0.956,8.484,-19.104,-5.493
0.394,0.524,-0.904,9.644,-20.142,-6.592
0.381,0.504,-0.859,10.864,-19.531,-7.446
0.367,0.482,-0.828,11.475,-16.663,-6.836
0.364,0.467,-0.807,11.780,-13.245,-5.859
0.369,0.451,-0.793,11.169,-11.597,-5.859
0.371,0.451,-0.783,10.742,-12.024,-7.202
0.382,0.446,-0.760,11.475,-14.099,-9.277
0.386,0.433,-0.728,11.963,-15.991,-10.986
0.391,0.410,-0.703,12.085,-16.235,-11.292
0.392,0.402,-0.687,12.024,-14.160,-9.460
0.390,0.402,-0.673,12.024,-10.864,-6.409
0.394,0.402,-0.665,11.108,-7.202,-4.883
0.402,0.403,-0.663,9.766,-3.967,-3.662
0.410,0.403,-0.664,7.751,-2.075,-2.258
0.417,0.400,-0.665,4.944,-0.793,-1.465
0.427,0.402,-0.671,1.831,-0.061,-1.038
0.435,0.408,-0.687,-1.099,0.854,-0.366
0.447,0.415,-0.709,-2.930,1.831,0.183

0.308,0.635,-1.696,104.248,9.399,1.099
0.325,0.620,-1.673,124.390,0.305,-7.446
0.347,0.556,-1.616,140.259,-16.846,-21.057
0.365,0.462,-1.534,151.062,-38.818,-35.461
0.361,0.351,-1.461,157.043,-59.448,-45.288
0.324,0.308,-1.395,159.790,-71.228,-46.143
0.294,0.311,-1.368,164.307,-69.580,-41.077
0.263,0.305,-1.387,176.025,-56.335,-35.950
0.269,0.359,-1.409,191.345,-38.696,-26.794
0.269,0.436,-1.389,209.473,-24.048,-21.973
0.271,0.447,-1.345,226.807,-23.254,-25.513
0.274,0.438,-1.270,240.662,-34.363,-37.048
0.288,0.388,-1.196,247.437,-56.091,-53.650
0.300,0.340,-1.095,249.084,-84.351,-69.031
0.287,0.322,-0.992,247.192,-111.511,-79.407
0.242,0.261,-0.925,244.934,-129.517,-86.426
0.227,0.244,-0.872,245.178,-131.653,-87.585
0.221,0.251,-0.837,251.282,-118.774,-80.200
0.225,0.299,-0.841,262.573,-95.520,-68.787
0.276,0.380,-0.837,278.076,-72.815,-59.143
0.316,0.385,-0.779,292.297,-69.336,-60.364
0.332,0.339,-0.679,298.523,-87.646,-71.655
0.315,0.286,-0.557,296.936,-119.141,-86.914
0.297,0.216,-0.421,293.152,-150.330,-102.173
0.289,0.133,-0.271,290.283,-172.363,-112.671
0.293,0.046,-0.153,288.025,-180.298,-114.441
0.307,-0.008,-0.087,287.903,-173.523,-106.323
0.332,-0.024,-0.025,292.725,-156.799,-90.698
0.323,-0.060,0.042,300.598,-138.550,-72.937
0.315,-0.088,0.102,309.143,-118.408,-57.068
0.317,-0.104,0.145,318.054,-97.412,-44.495
0.340,-0.142,0.218,327.332,-78.735,-34.546
0.380,-0.180,0.310,333.801,-64.880,-27.771
0.415,-0.234,0.388,331.909,-58.228,-26.978
0.494,-0.282,0.477,325.867,-60.181,-32.654
0.559,-0.420,0.558,316.284,-68.604,-42.786
0.638,-0.631,0.719,310.181,-81.360,-52.979
0.738,-0.839,0.955,305.969,-92.957,-58.289
0.788,-1.096,1.230,304.016,-103.210,-58.472
0.825,-1.422,1.630,306.641,-115.417,-60.486
0.842,-1.976,2.137,312.195,-125.610,-68.909
0.796,-2.405,2.648,290.161,-144.897,-73.486
0.588,-2.405,3.144,214.722,-177.124,-69.031
0.237,-2.271,3.364,108.398,-180.908,-53.467
0.147,-1.958,3.103,9.521,-143.982,-54.504
0.142,-1.528,2.518,-82.886,-83.679,-27.283
0.108,-1.040,1.941,-132.019,-24.292,12.756
0.071,-0.597,1.465,-151.062,21.790,48.706
0.060,-0.254,1.105,-156.677,46.387,64.758
0.083,-0.032,0.890,-156.860,47.485,56.885
0.148,0.070,0.809,-156.250,33.325,33.997
0.218,0.109,0.787,-158.997,16.541,9.888
0.295,0.133,0.815,-161.499,4.150,-9.521
0.361,0.129,0.839,-161.377,1.648,-21.301
0.413,0.095,0.864,-156.494,9.033,-23.804
0.442,0.044,0.902,-149.658,20.996,-18.311
0.461,0.003,0.960,-144.165,32.532,-10.681
0.461,-0.026,0.985,-144.897,42.053,-4.028
0.458,-0.030,0.975,-151.184,50.781,2.258
0.457,-0.018,0.935,-159.729,59.143,6.958
0.461,0.003,0.875,-167.358,67.322,9.888
0.471,0.025,0.801,-172.241,75.928,12.085
0.483,0.057,0.721,-174.683,83.801,14.648
0.493,0.085,0.643,-175.232,90.820,18.311
0.505,0.113,0.572,-175.903,96.313,21.606
0.509,0.141,0.501,-179.626,98.572,25.024
0.511,0.180,0.434,-184.021,98.572,27.954
0.505,0.211,0.369,-187.988,99.487,31.067
0.505,0.251,0.303,-190.308,101.746,34.485
0.497,0.285,0.237,-192.322,103.577,37.720
0.487,0.322,0.173,-193.665,103.577,39.063
0.496,0.341,0.117,-194.275,100.525,37.048
0.501,0.365,0.068,-193.115,95.642,34.058
0.500,0.388,0.032,-190.430,90.576,31.860
0.501,0.401,0.005,-187.195,87.036,29.663
0.501,0.391,-0.011,-184.143,85.693,27.954
0.493,0.392,-0.022,-183.228,87.708,29.724
0.467,0.356,-0.056,-182.495,94.055,35.889
0.447,0.388,-0.093,-180.420,102.966,44.556
0.433,0.419,-0.141,-180.969,107.361,48.401
0.443,0.451,-0.196,-182.190,104.736,45.654
0.456,0.474,-0.254,-183.838,95.276,37.903
0.466,0.499,-0.311,-183.167,82.458,27.161
0.505,0.455,-0.342,-179.321,70.984,16.724
0.538,0.394,-0.372,-175.781,63.293,12.512
0.529,0.362,-0.402,-175.537,59.570,16.235
0.482,0.385,-0.433,-176.147,64.819,27.283
0.441,0.448,-0.481,-174.011,81.970,41.504
0.418,0.504,-0.535,-168.030,103.333,52.490
0.433,0.550,-0.601,-161.377,119.019,55.298
0.485,0.569,-0.657,-156.982,121.094,48.706
0.541,0.574,-0.693,-154.724,107.605,36.682
0.603,0.560,-0.693,-154.053,81.787,20.874
0.632,0.464,-0.667,-155.212,51.331,4.578
0.588,0.365,-0.626,-157.227,31.311,-0.854
0.474,0.299,-0.652,-157.166,39.429,11.169
0.401,0.335,-0.723,-149.963,70.251,37.109
0.350,0.418,-0.837,-141.724,104.797,64.148
0.340,0.528,-0.954,-136.230,125.488,79.285
0.372,0.627,-1.056,-134.827,126.099,77.332
0.443,0.677,-1.127,-134.644,106.445,61.584
0.523,0.678,-1.131,-133.057,70.923,38.696
0.588,0.629,-1.068,-130.554,27.954,14.587
0.627,0.540,-0.954,-128.418,-11.658,-4.761
