aX,aY,aZ,gX,gY,gZ
-0.156,0.121,0.936,-5.676,16.479,-2.014
-0.144,0.135,0.947,-2.686,20.020,-4.700
-0.125,0.177,0.952,2.808,23.071,-8.728
-0.111,0.163,0.947,5.432,24.536,-11.169
-0.081,0.156,0.952,8.301,24.719,-13.794
-0.062,0.139,0.963,11.169,22.705,-15.564
-0.057,0.104,0.982,13.123,19.653,-15.869
-0.048,0.073,1.014,14.832,16.235,-16.174
-0.046,0.046,1.046,16.418,12.329,-16.785
-0.043,0.017,1.076,16.907,8.301,-16.479
-0.056,0.005,1.108,17.212,4.517,-16.052
-0.076,-0.008,1.146,18.494,2.686,-17.151
-0.080,-0.021,1.181,19.104,5.005,-20.935
-0.057,-0.044,1.188,17.639,11.780,-27.527
-0.020,-0.057,1.164,15.442,19.653,-32.837
0.017,-0.086,1.126,12.573,25.696,-33.997
0.048,-0.092,1.095,11.597,28.503,-33.997
0.068,-0.112,1.078,11.780,28.870,-32.654
0.086,-0.122,1.075,12.329,27.771,-30.579
0.087,-0.124,1.078,12.085,25.513,-28.137
0.089,-0.132,1.077,10.681,22.827,-26.306
0.096,-0.144,1.075,9.033,19.775,-25.818
0.105,-0.147,1.070,6.592,16.785,-25.024
0.112,-0.148,1.056,3.296,14.709,-22.705
0.117,-0.150,1.031,0.488,14.038,-19.104
0.128,-0.141,0.999,-1.648,14.954,-13.855
0.109,-0.112,0.977,-3.235,16.296,-9.277
0.108,-0.098,0.952,-6.714,16.541,-2.563
0.098,-0.079,0.940,-8.362,16.479,2.380
0.079,-0.071,0.932,-8.118,15.991,6.104
0.063,-0.057,0.931,-6.653,14.404,8.850
0.048,-0.055,0.934,-5.310,10.376,10.132
0.018,-0.063,0.952,-4.028,5.432,10.010
0.018,-0.059,0.964,-1.526,0.366,8.240
0.016,-0.072,0.978,-0.427,-3.357,7.996
0.008,-0.092,0.982,-0.610,-5.188,9.094
0.010,-0.096,0.986,0.183,-6.042,10.620
0.001,-0.086,0.990,1.160,-5.432,12.329

-0.268,1.136,1.573,108.826,-12.146,66.956
-0.280,1.289,1.595,100.342,-0.732,48.462
-0.276,1.329,1.532,84.778,5.920,17.395
-0.373,1.221,1.381,60.791,10.498,-16.174
-0.513,1.079,1.194,43.884,11.475,-36.865
-0.679,0.895,1.000,36.560,18.555,-38.330
-0.914,0.703,0.831,33.813,34.790,-26.062
-1.175,0.447,0.592,30.884,53.894,1.831
-1.484,0.113,0.289,22.583,76.599,28.687
-1.769,-0.251,-0.065,12.085,100.220,32.104
-1.888,-0.714,-0.474,4.395,122.437,0.916
-1.898,-1.332,-0.931,-2.747,135.376,-71.960
-1.917,-1.953,-1.276,-3.967,138.977,-171.936
-1.734,-2.555,-1.430,21.729,134.460,-235.962
-1.459,-3.096,-1.402,56.396,128.723,-280.823
-1.033,-3.431,-1.263,89.233,132.446,-315.552
-0.497,-3.550,-1.115,119.812,134.460,-332.275
0.172,-3.262,-0.714,142.395,127.686,-329.590
0.691,-2.968,-0.374,146.362,91.858,-300.720
0.976,-2.574,0.024,140.564,48.584,-256.348
1.088,-2.221,0.554,121.216,-19.775,-201.416
0.966,-1.983,1.016,90.149,-104.553,-142.639
0.656,-1.858,1.344,53.772,-171.814,-86.182
0.259,-1.813,1.502,11.658,-195.007,-32.654
0.019,-1.778,1.454,-37.903,-169.189,25.513
-0.334,-1.763,1.268,-80.627,-126.770,74.829
-0.492,-1.735,1.006,-112.976,-85.815,115.723
-0.671,-1.667,0.714,-133.545,-51.147,143.372
-0.810,-1.537,0.468,-142.456,-19.470,165.344
-0.863,-1.321,0.266,-132.812,5.066,176.941
-0.977,-1.146,0.222,-115.417,14.954,168.335
-0.931,-0.975,0.179,-104.187,7.751,150.024
-0.884,-0.808,0.144,-100.220,-0.122,133.667
-0.833,-0.617,0.198,-96.252,-18.555,110.413
-0.754,-0.447,0.319,-93.628,-43.518,92.590
-0.669,-0.232,0.482,-88.379,-64.575,77.454
-0.583,-0.046,0.649,-82.520,-75.073,66.467
-0.501,0.076,0.801,-75.439,-68.604,56.091
-0.433,0.144,0.910,-66.223,-49.377,48.218
-0.383,0.148,0.967,-52.734,-25.940,43.152
-0.364,0.103,1.002,-35.828,-3.113,38.513
-0.342,0.036,1.006,-18.311,16.174,34.912
-0.302,-0.021,1.016,-3.601,30.701,32.349
-0.216,0.022,1.040,5.798,42.236,30.701
-0.126,0.092,1.064,11.719,51.086,28.625
-0.051,0.117,1.068,13.855,53.711,24.719
0.019,0.115,1.067,14.343,48.157,15.625
0.061,0.043,1.047,13.916,36.377,3.906
0.093,-0.072,1.038,10.071,22.278,-8.606
0.109,-0.196,1.025,5.127,9.888,-18.921
0.125,-0.314,1.011,2.380,2.441,-23.254
0.152,-0.434,0.978,-1.526,2.197,-20.752
0.205,-0.530,0.916,-2.869,8.484,-13.550
0.152,-0.479,0.911,-2.075,16.541,-6.042
0.200,-0.372,0.924,-5.859,26.245,10.498
0.198,-0.235,0.964,-3.235,36.255,20.447
0.198,-0.168,0.983,-3.052,37.659,22.888
0.197,-0.146,0.992,-8.118,28.015,17.944
0.176,-0.180,1.004,-14.099,11.169,5.371
0.180,-0.276,1.026,-21.179,-5.432,-4.944
0.176,-0.360,1.046,-27.832,-17.151,-10.376
0.178,-0.447,1.036,-34.973,-23.254,-9.766
0.171,-0.486,1.025,-37.476,-19.897,-5.981
0.146,-0.494,1.003,-36.438,-9.766,2.563
0.107,-0.450,0.972,-31.921,4.822,15.137
0.115,-0.337,0.940,-24.841,23.437,27.161
0.127,-0.223,0.910,-16.541,39.551,36.011
0.122,-0.139,0.889,-9.277,48.157,41.321
0.118,-0.093,0.875,-4.456,47.729,42.236
0.097,-0.075,0.872,-1.587,39.490,37.170
0.084,-0.110,0.880,-2.563,27.100,30.579
0.078,-0.134,0.901,-6.714,13.245,23.804
0.057,-0.175,0.919,-13.184,1.465,19.531
0.034,-0.186,0.937,-19.775,-5.432,19.958
0.007,-0.179,0.953,-23.437,-7.080,23.315
-0.004,-0.138,0.966,-23.193,-3.479,27.283
-0.015,-0.086,0.963,-19.165,2.075,30.518
-0.017,-0.035,0.966,-14.465,6.348,31.494
-0.017,0.002,0.971,-10.376,7.446,29.236
-0.005,0.022,0.984,-6.897,6.409,23.865
0.003,0.016,0.983,-4.089,3.784,17.090
0.035,-0.019,0.959,-2.380,-0.183,11.597
0.012,-0.012,1.001,-0.732,-2.930,4.517
0.021,-0.058,0.998,-2.625,-7.019,1.648
0.018,-0.076,1.004,-3.662,-9.216,-2.441
0.017,-0.102,1.016,-4.395,-12.146,-3.662
0.008,-0.099,1.027,-6.104,-15.015,-2.808
-0.013,-0.092,1.039,-6.592,-15.198,-1.099
-0.011,-0.093,1.041,-6.714,-12.695,0.671
-0.014,-0.078,1.049,-5.249,-8.240,1.465
-0.022,-0.068,1.056,-3.845,-3.784,2.075
-0.018,-0.075,1.043,-3.357,0.671,2.136
-0.009,-0.083,1.032,-3.296,3.601,0.549
-0.008,-0.097,1.029,-3.174,3.662,-1.526
-0.002,-0.113,1.031,-3.967,2.014,-2.686
-0.010,-0.124,1.041,-4.883,0.610,-3.174
-0.005,-0.162,1.031,-5.188,-0.183,-4.089
0.011,-0.175,1.030,-5.737,-1.099,-4.822
0.008,-0.183,1.031,-5.737,-1.770,-4.028
0.014,-0.172,1.031,-5.127,-0.427,-2.502
0.011,-0.169,1.023,-3.479,2.869,-0.977
0.009,-0.155,1.013,-2.197,6.653,1.587
0.004,-0.157,0.997,-2.441,9.277,3.967
0.007,-0.148,0.980,-3.418,10.620,4.517
0.003,-0.137,0.971,-4.517,9.949,4.150
0.002,-0.142,0.962,-6.714,8.484,3.723
0.010,-0.149,0.958,-8.667,6.470,2.319
0.011,-0.152,0.965,-9.766,3.296,0.916
0.006,-0.150,0.976,-10.132,0.427,0.000
-0.001,-0.155,0.987,-9.399,-0.366,1.221
-0.003,-0.160,0.993,-8.545,0.366,1.831
-0.002,-0.165,0.997,-7.080,2.014,1.831
-0.005,-0.167,0.991,-5.859,3.235,1.404
0.000,-0.168,0.988,-5.127,4.211,2.258
0.009,-0.171,0.979,-5.310,4.395,1.221
0.017,-0.173,0.976,-5.371,4.150,0.854
0.016,-0.177,0.963,-5.920,3.784,1.099
0.020,-0.166,0.953,-6.287,3.418,0.854
0.027,-0.176,0.944,-6.409,3.357,0.549

0.653,0.744,1.550,67.566,-47.546,-14.648
0.670,0.730,1.614,72.327,-48.645,-8.606
0.572,0.648,1.629,74.707,-50.232,0.977
0.469,0.703,1.658,80.017,-50.537,19.775
0.317,0.737,1.686,84.778,-43.945,46.814
0.184,0.923,1.737,82.458,-32.104,57.861
0.085,1.151,1.775,77.820,-22.949,68.237
-0.060,1.257,1.729,64.636,-13.489,70.679
-0.231,1.217,1.573,35.950,-1.831,56.519
-0.395,1.083,1.355,7.080,5.432,28.076
-0.542,0.903,1.134,-14.160,3.479,3.235
-0.793,0.763,0.939,-31.006,-3.540,-3.235
-1.169,0.682,0.735,-41.931,-5.493,9.888
-1.581,0.534,0.435,-42.419,12.329,26.733
-1.878,0.146,-0.002,-38.818,47.119,14.832
-1.915,-0.508,-0.473,-26.306,71.960,-52.063
-1.938,-1.328,-0.854,-5.310,62.805,-168.274
-1.837,-2.295,-1.118,26.611,23.193,-278.381
-1.711,-3.265,-1.173,63.477,-21.790,-343.933
-1.522,-3.923,-0.909,98.572,-60.608,-384.705
-1.233,-4.000,-0.406,134.644,-95.825,-398.865
-0.731,-4.000,0.279,167.053,-112.915,-393.921
0.153,-3.630,0.879,189.575,-77.515,-369.812
0.957,-3.089,0.930,173.157,47.546,-307.922
1.406,-2.563,0.588,118.469,216.125,-196.777
1.716,-1.987,0.204,67.200,313.904,-65.063
1.765,-1.516,-0.091,28.564,296.265,29.602
1.477,-1.275,-0.208,-9.949,177.490,85.266
0.897,-1.161,-0.135,-40.222,22.156,129.150
0.259,-1.046,0.177,-47.729,-104.675,163.879
-0.379,-1.000,0.594,-46.570,-177.795,181.824
-0.911,-0.968,0.974,-48.706,-205.933,182.251
-1.233,-0.992,1.217,-61.890,-195.679,167.725
-1.036,-1.022,1.001,-91.919,-150.940,151.611
-1.117,-0.989,0.763,-125.061,-106.628,131.836
-1.008,-0.871,0.523,-146.729,-82.092,134.888
-0.994,-0.715,0.369,-144.592,-67.810,136.475
-0.952,-0.575,0.337,-126.953,-61.707,129.211
-0.906,-0.484,0.354,-108.582,-59.631,119.141
-0.871,-0.429,0.411,-92.041,-57.007,106.445
-0.793,-0.387,0.487,-75.378,-53.772,90.942
-0.702,-0.323,0.581,-62.317,-47.668,78.064
-0.614,-0.259,0.670,-54.749,-42.358,71.045
-0.553,-0.211,0.750,-52.612,-38.757,69.763
-0.530,-0.192,0.815,-52.490,-38.452,70.740
-0.501,-0.190,0.867,-51.270,-39.063,67.139
-0.482,-0.232,0.907,-50.049,-38.269,58.655
-0.450,-0.261,0.937,-46.143,-35.095,49.133
-0.410,-0.249,0.966,-38.635,-27.710,44.128
-0.388,-0.210,0.984,-29.541,-16.663,45.288
-0.388,-0.164,0.984,-19.226,-5.310,50.598
-0.422,-0.139,1.023,-14.099,2.014,54.932
-0.424,-0.125,1.038,-8.728,1.343,53.345
-0.408,-0.093,1.053,-4.822,1.099,46.326
-0.392,-0.125,1.046,-4.150,-1.587,37.354
-0.375,-0.154,1.028,-3.601,-3.662,28.748
-0.378,-0.181,1.001,-3.479,-4.883,22.705
-0.376,-0.222,0.962,-2.991,-3.662,20.020
-0.336,-0.210,0.956,-1.831,3.540,21.362
-0.261,-0.137,0.963,2.319,14.648,26.794
-0.245,-0.112,0.961,3.723,24.475,36.072
-0.241,-0.070,0.958,4.150,28.992,43.152
-0.264,-0.047,0.957,2.869,27.954,46.387
-0.273,-0.033,0.963,-0.549,22.339,42.603
-0.268,-0.039,0.963,-5.554,15.076,32.532
-0.250,-0.061,0.948,-12.451,6.958,22.095
-0.237,-0.083,0.933,-19.104,-2.136,10.803
-0.230,-0.118,0.921,-24.170,-9.827,1.892
-0.215,-0.131,0.928,-25.757,-14.771,-1.953
-0.202,-0.115,0.959,-24.231,-16.052,-2.502
-0.195,-0.087,0.990,-21.118,-12.451,-0.122
-0.173,-0.046,1.008,-16.479,-5.310,2.319
-0.159,-0.046,1.014,-11.719,1.709,3.906
-0.145,-0.069,1.019,-7.751,7.202,6.409
-0.131,-0.072,1.034,-5.676,9.338,8.728
-0.155,-0.060,1.041,-7.935,10.803,12.756
-0.182,-0.049,1.026,-12.756,14.771,15.930
-0.201,-0.057,0.990,-17.212,21.057,16.357
-0.203,-0.056,0.939,-19.409,26.001,14.832
-0.201,-0.037,0.921,-18.860,27.161,12.451
-0.197,-0.034,0.920,-16.968,27.039,9.888
-0.176,0.001,0.945,-14.038,28.076,6.470
-0.157,0.009,0.967,-11.475,30.518,3.967
-0.140,0.020,0.982,-10.193,33.325,3.784
-0.144,0.032,0.990,-10.376,35.522,4.211
-0.135,0.029,0.985,-12.573,37.354,4.089
-0.130,0.016,0.966,-15.442,38.086,3.601
-0.111,0.000,0.937,-18.005,37.048,2.808
-0.101,-0.013,0.920,-18.799,34.668,0.854
-0.097,-0.016,0.924,-18.372,31.738,-0.793
-0.099,-0.005,0.941,-16.113,30.884,-3.235
-0.108,-0.003,0.948,-13.062,32.959,-5.188
-0.105,-0.013,0.948,-10.071,36.743,-6.287
-0.083,-0.006,0.955,-6.042,40.344,-6.897
-0.064,-0.003,0.957,-2.075,44.067,-5.981
-0.054,-0.000,0.948,0.366,46.570,-4.272
-0.047,0.021,0.948,1.892,46.265,-2.991
-0.046,0.023,0.957,2.258,44.006,-3.357
-0.049,0.017,0.969,1.404,39.917,-5.493
-0.051,0.018,0.978,0.061,34.729,-8.972
-0.057,0.014,0.996,-1.648,29.358,-13.184
-0.065,0.001,1.008,-3.479,24.231,-17.761
-0.067,-0.005,1.018,-4.700,21.729,-21.118
-0.076,-0.022,1.020,-5.249,22.156,-23.132
-0.062,-0.017,1.019,-4.700,25.940,-24.841
-0.038,-0.008,1.011,-3.540,31.799,-25.757
-0.018,-0.005,1.000,-2.686,36.743,-25.879
0.000,-0.003,0.987,-2.136,39.368,-25.024
0.026,0.002,0.979,-1.465,39.429,-25.818
0.054,0.011,0.966,-0.854,38.208,-26.367
0.078,0.015,0.956,0.061,36.438,-26.001
0.094,0.027,0.950,2.197,33.386,-26.123
0.095,0.036,0.949,4.700,29.480,-24.841
0.096,0.034,0.950,7.385,25.269,-24.841
0.096,0.028,0.955,10.254,21.362,-23.926
0.091,0.016,0.977,13.062,17.700,-21.667
0.073,0.009,1.008,14.587,15.564,-20.203
0.074,-0.004,1.035,12.390,16.541,-21.057
0.087,-0.016,1.047,8.118,19.226,-20.630

0.523,1.163,1.646,98.328,-62.622,49.072
0.458,1.173,1.634,117.188,-43.274,49.438
0.259,1.075,1.533,119.080,-27.527,50.476
0.016,0.980,1.398,108.643,-20.142,40.222
-0.209,0.897,1.267,87.097,-26.001,10.559
-0.417,0.912,1.207,63.599,-43.945,-25.635
-0.578,0.945,1.157,51.208,-58.594,-47.852
-0.710,1.038,1.142,50.537,-55.969,-57.861
-0.855,1.094,1.090,63.721,-41.138,-54.321
-1.022,0.917,0.890,75.012,-13.611,-39.795
-1.249,0.558,0.537,67.749,22.339,-34.424
-1.479,0.183,0.178,59.509,49.744,-50.842
-1.701,-0.259,-0.147,53.345,60.608,-76.050
-1.936,-0.908,-0.478,39.673,63.538,-100.708
-2.107,-1.666,-0.797,15.381,68.115,-135.498
-2.248,-2.552,-1.097,-4.883,72.327,-187.805
-2.079,-3.344,-1.245,5.188,73.853,-255.249
-1.603,-3.881,-1.047,53.345,66.284,-343.384
-0.872,-4.000,-0.643,104.614,63.110,-399.902
0.220,-3.646,-0.432,138.489,103.699,-395.935
0.938,-3.167,-0.542,121.887,196.960,-333.252
1.749,-2.597,-0.676,92.041,248.291,-248.840
2.423,-2.096,-0.469,75.378,181.580,-196.960
2.418,-2.010,-0.246,45.898,42.419,-151.123
1.691,-1.940,0.048,-2.075,-95.581,-59.265
0.690,-1.627,0.467,-32.654,-194.397,72.327
-0.457,-1.371,0.951,-61.890,-218.811,183.105
-1.440,-1.083,1.378,-84.412,-187.073,245.667
-1.756,-0.767,1.416,-85.632,-127.014,244.507
-1.651,-0.763,1.090,-108.032,-61.707,198.853
-1.441,-0.870,0.655,-132.202,-34.668,158.264
-1.185,-0.843,0.344,-143.250,-28.931,149.231
-1.130,-0.723,0.226,-134.460,-40.466,145.325
-1.094,-0.584,0.250,-117.554,-61.279,137.085
-1.129,-0.422,0.391,-101.013,-79.651,124.451
-1.189,-0.120,0.625,-80.627,-88.745,115.906
-1.242,0.141,0.818,-61.462,-77.820,118.347
-1.246,0.293,0.910,-46.997,-45.837,117.126
-1.162,0.329,0.939,-36.926,-10.071,101.868
-1.016,0.232,0.899,-31.067,12.085,75.012
-0.808,0.053,0.854,-26.489,16.174,43.701
-0.590,-0.162,0.810,-23.499,5.371,15.747
-0.394,-0.384,0.810,-22.766,-7.446,-2.197
-0.239,-0.537,0.855,-23.010,-18.555,-6.348
-0.141,-0.624,0.935,-19.775,-23.376,1.404
-0.132,-0.673,0.995,-16.663,-19.592,16.113
-0.164,-0.689,1.008,-15.747,-11.536,31.067
-0.188,-0.660,1.027,-22.400,-4.028,36.865
-0.182,-0.655,0.991,-30.396,-1.282,37.231
-0.181,-0.680,0.938,-34.607,1.770,32.166
-0.167,-0.683,0.896,-36.072,4.272,29.053
-0.162,-0.680,0.870,-35.461,6.531,26.917
-0.168,-0.698,0.833,-33.630,9.277,28.442
-0.167,-0.673,0.820,-32.654,14.038,34.607
-0.152,-0.575,0.839,-32.349,20.996,43.274
-0.175,-0.508,0.843,-34.668,30.640,53.406
-0.213,-0.452,0.839,-35.461,38.879,62.927
-0.232,-0.373,0.843,-33.569,43.701,66.101
-0.255,-0.342,0.825,-34.424,45.410,64.575
-0.246,-0.338,0.791,-36.987,43.457,59.631
-0.227,-0.324,0.756,-39.734,37.476,51.392
-0.197,-0.334,0.729,-41.992,30.334,45.349
-0.163,-0.328,0.730,-41.931,23.010,41.443
-0.118,-0.248,0.794,-37.720,17.944,40.955
-0.109,-0.202,0.837,-32.410,17.029,44.067
-0.077,-0.200,0.883,-28.320,18.677,48.462
-0.056,-0.172,0.935,-25.085,18.433,53.589
-0.099,-0.126,0.959,-27.222,16.235,59.692
-0.165,-0.083,0.970,-32.166,16.113,63.354
-0.226,-0.056,0.961,-35.889,18.921,60.608
-0.244,-0.040,0.918,-37.354,24.231,50.293
-0.219,-0.046,0.859,-36.133,29.663,38.574
-0.151,0.012,0.841,-31.677,32.776,29.480
-0.068,0.103,0.860,-23.621,35.278,22.766
-0.017,0.126,0.888,-17.090,35.706,18.311
0.014,0.150,0.934,-11.841,31.433,14.893
0.028,0.144,0.993,-9.094,24.658,12.512
0.028,0.135,1.044,-10.437,17.212,11.536
-0.030,0.133,1.082,-15.198,12.695,11.414
-0.076,0.118,1.087,-22.278,14.099,10.681
-0.099,0.101,1.059,-27.222,20.447,7.751
-0.110,0.092,1.004,-30.212,28.015,6.287
-0.111,0.108,0.947,-31.555,34.851,6.775
-0.071,0.183,0.920,-29.541,41.077,5.981
-0.021,0.236,0.911,-23.621,45.044,3.357
0.016,0.238,0.903,-16.113,43.701,0.793
0.042,0.269,0.917,-7.629,38.330,-2.197
0.064,0.249,0.932,-2.441,31.067,-4.211
0.062,0.227,0.943,0.183,25.024,-4.761
0.054,0.186,0.952,2.075,20.935,-4.578
0.028,0.162,0.963,2.747,17.883,-2.441
-0.007,0.138,0.967,2.563,16.785,-0.671
-0.032,0.128,0.974,1.404,17.700,0.061
-0.062,0.116,0.989,1.221,18.555,0.244
-0.078,0.145,1.017,3.235,19.958,-1.831
-0.071,0.158,1.047,5.981,21.423,-7.202
-0.038,0.152,1.063,8.484,22.400,-15.137
0.005,0.128,1.070,11.414,21.240,-22.644
0.033,0.095,1.073,13.733,18.555,-27.527
0.055,0.065,1.072,15.259,15.747,-29.358
0.080,0.021,1.071,16.357,15.015,-28.503
0.090,0.001,1.068,17.395,15.320,-25.269
0.091,-0.033,1.069,18.127,16.602,-20.264
0.093,-0.062,1.069,18.738,17.761,-17.578
0.092,-0.073,1.064,18.372,17.883,-15.869
0.088,-0.080,1.067,16.418,17.456,-14.893
0.074,-0.085,1.072,13.733,16.724,-15.137
0.062,-0.081,1.073,10.681,16.663,-15.686
0.083,-0.087,1.041,8.545,17.395,-17.700
0.047,-0.076,1.025,7.141,19.287,-20.813
0.091,-0.089,1.001,0.305,17.883,-18.616
0.084,-0.081,0.988,-2.930,17.029,-16.785
0.100,-0.078,0.968,-2.930,16.052,-14.709
0.093,-0.076,0.960,-1.892,15.015,-12.939
0.090,-0.072,0.957,0.427,14.282,-11.169
0.084,-0.071,0.957,2.991,13.733,-10.254
0.077,-0.068,0.962,4.944,11.780,-9.521
0.076,-0.064,0.968,6.470,9.583,-9.949
0.087,-0.061,0.974,6.897,7.812,-11.841

0.742,0.869,1.385,72.510,0.183,2.258
0.823,0.792,1.395,60.547,-23.193,-1.404
0.794,0.681,1.384,44.922,-45.471,4.089
0.688,0.575,1.348,30.518,-56.396,16.235
0.527,0.536,1.321,20.691,-56.641,29.358
0.429,0.601,1.344,17.578,-50.964,41.565
0.372,0.726,1.359,22.583,-43.640,50.293
0.317,0.865,1.387,30.273,-34.363,51.086
0.262,1.009,1.404,35.095,-27.039,46.326
0.094,1.048,1.373,35.339,-20.447,42.542
-0.128,1.021,1.301,29.480,-14.343,30.151
-0.368,0.925,1.153,16.663,-10.559,11.536
-0.627,0.784,1.022,4.028,-8.301,-10.254
-0.899,0.661,0.943,-0.549,-9.827,-26.306
-1.173,0.518,0.814,-0.793,-8.057,-29.297
-1.414,0.339,0.578,-2.686,5.127,-34.180
-1.609,0.109,0.326,2.930,18.311,-60.852
-1.734,-0.256,0.087,16.846,20.569,-111.084
-1.804,-0.794,-0.155,35.156,15.137,-183.472
-1.724,-1.574,-0.345,58.167,2.991,-254.456
-1.655,-2.377,-0.434,81.726,-10.437,-311.401
-1.632,-3.024,-0.375,107.361,-24.597,-347.351
-1.474,-3.491,-0.286,134.033,-45.471,-369.690
-1.092,-3.608,0.185,126.160,-73.425,-373.596
-0.671,-3.436,0.397,163.940,-75.134,-378.479
-0.052,-2.952,0.385,194.458,10.315,-368.896
0.639,-2.593,0.152,140.991,146.301,-301.514
1.237,-2.256,-0.108,90.881,233.948,-224.487
1.704,-1.939,-0.245,70.862,219.482,-170.166
1.719,-1.797,-0.304,39.429,133.667,-119.446
1.246,-1.666,-0.260,-6.104,27.710,-42.542
0.577,-1.332,-0.053,-36.743,-67.078,53.345
-0.250,-0.942,0.323,-44.922,-131.775,140.686
-1.061,-0.576,0.732,-36.072,-163.757,189.758
-1.590,-0.124,1.096,-35.706,-145.020,198.486
-1.729,0.226,1.204,-44.189,-86.243,176.392
-1.628,0.302,1.090,-50.659,-17.517,135.925
-1.355,0.215,0.853,-41.687,26.611,97.534
-1.074,0.033,0.639,-18.677,49.133,70.374
-0.816,-0.183,0.475,5.005,52.734,48.950
-0.567,-0.339,0.542,16.479,45.532,34.912
-0.439,-0.483,0.625,24.414,18.433,28.259
-0.385,-0.561,0.740,33.203,-10.742,21.912
-0.368,-0.632,0.905,35.095,-33.508,17.700
-0.399,-0.714,1.026,28.381,-48.035,15.991
-0.357,-0.807,1.104,12.695,-50.171,12.268
-0.289,-0.883,1.085,-8.118,-46.021,7.080
-0.244,-0.937,1.040,-23.193,-36.682,11.719
-0.298,-0.986,1.019,-29.907,-23.132,24.719
-0.275,-0.979,0.978,-31.738,-6.348,44.250
-0.263,-0.937,0.933,-29.053,13.489,58.472
-0.219,-0.901,0.881,-25.391,32.532,67.322
-0.175,-0.870,0.838,-24.048,41.687,72.998
-0.140,-0.854,0.830,-25.574,36.316,74.463
-0.126,-0.879,0.833,-33.447,20.203,74.341
-0.144,-0.887,0.845,-44.800,-0.732,71.594
-0.180,-0.906,0.857,-56.396,-19.470,68.237
-0.209,-0.889,0.848,-66.833,-28.625,65.247
-0.232,-0.873,0.828,-73.730,-25.757,65.857
-0.249,-0.837,0.807,-75.806,-16.174,70.374
-0.247,-0.759,0.788,-70.923,-2.808,76.111
-0.216,-0.655,0.774,-64.270,11.353,81.177
-0.192,-0.564,0.759,-58.105,22.339,84.595
-0.182,-0.482,0.748,-54.626,26.428,85.449
-0.172,-0.410,0.749,-53.345,21.973,83.252
-0.183,-0.356,0.746,-54.993,10.559,76.050
-0.200,-0.327,0.763,-56.152,-3.845,66.284
-0.233,-0.313,0.793,-55.420,-19.043,56.580
-0.247,-0.290,0.819,-54.138,-29.907,47.363
-0.242,-0.243,0.865,-51.941,-32.654,39.856
-0.214,-0.176,0.920,-46.021,-27.588,35.645
-0.193,-0.136,0.943,-41.321,-15.747,37.292
-0.136,-0.076,0.956,-36.865,-0.793,39.612
-0.087,-0.027,0.952,-32.532,11.841,41.748
-0.069,0.004,0.935,-29.541,17.273,42.908
-0.058,0.025,0.921,-28.015,15.015,41.077
-0.068,0.019,0.907,-27.893,8.179,36.560
-0.071,-0.012,0.888,-28.320,0.183,31.860
-0.102,-0.029,0.882,-28.748,-4.883,28.992
-0.127,-0.023,0.888,-29.602,-6.409,26.733
-0.120,0.027,0.919,-30.029,-2.563,22.766
-0.023,0.088,0.937,-28.625,7.141,19.958
0.025,0.139,0.947,-24.170,17.944,17.883
0.094,0.154,0.952,-21.423,22.827,19.714
0.118,0.167,0.954,-19.165,21.729,21.240
0.124,0.176,0.962,-17.334,16.235,19.287
0.103,0.147,0.960,-17.578,8.911,16.357
0.085,0.108,0.956,-17.761,2.869,13.306
0.062,0.067,0.949,-16.052,-1.282,10.376
0.051,0.025,0.939,-13.855,-2.380,9.033
0.022,0.004,0.933,-11.536,-1.465,10.864
-0.024,0.008,0.937,-9.399,2.014,15.259
-0.045,0.037,0.954,-8.484,9.216,17.822
-0.021,0.074,0.961,-10.071,18.677,16.846
0.036,0.102,0.951,-11.597,26.917,14.954
0.085,0.130,0.956,-9.583,28.320,14.282
0.102,0.140,0.965,-8.118,23.804,13.367
0.108,0.122,0.976,-8.118,17.029,11.414
0.108,0.101,0.994,-9.033,11.169,9.033
0.100,0.075,1.001,-9.949,7.996,7.996
0.082,0.052,1.001,-10.376,7.568,8.179
0.063,0.026,1.002,-9.216,7.324,9.277
0.040,0.015,1.009,-6.714,7.263,10.559
0.011,-0.001,1.016,-4.761,8.057,11.353
-0.000,-0.006,1.027,-3.723,11.414,11.108
-0.008,-0.012,1.021,-3.906,16.113,10.925
-0.008,-0.014,1.000,-4.883,20.996,11.536
0.001,-0.018,0.971,-5.920,23.376,12.390
0.024,-0.017,0.951,-6.042,22.156,12.451
0.044,-0.023,0.939,-5.798,18.860,12.024
0.057,-0.032,0.941,-4.883,14.465,11.353
0.057,-0.041,0.949,-3.418,10.376,12.268
0.055,-0.060,0.963,-2.014,6.958,15.076
0.044,-0.068,0.979,-0.916,3.784,19.226
0.023,-0.062,0.988,-0.488,1.221,24.048
-0.028,-0.046,1.003,-0.366,-0.244,28.076
-0.059,-0.015,1.029,0.244,0.488,27.649
-0.073,-0.004,1.041,0.122,5.127,22.644
-0.062,-0.009,1.038,0.000,10.132,16.724

0.344,0.871,1.414,64.697,2.869,14.160
0.328,1.009,1.418,55.542,-13.733,7.080
0.244,1.057,1.425,41.809,-26.184,3.723
0.098,1.192,1.464,34.180,-31.128,10.193
-0.055,1.350,1.476,35.889,-23.437,34.912
-0.251,1.511,1.433,32.959,-0.610,63.599
-0.534,1.547,1.232,18.616,29.053,88.806
-0.787,1.433,0.913,-2.502,54.810,91.614
-0.952,1.186,0.568,-20.081,64.636,58.960
