aX,aY,aZ,gX,gY,gZ
0.493,0.043,0.724,77.209,-16.235,46.814
0.497,0.048,0.587,65.979,-21.362,43.396
0.498,0.038,0.447,55.847,-22.217,42.175
0.523,0.034,0.391,47.180,-13.855,42.908
0.541,-0.050,0.396,44.678,-4.395,43.396
0.590,-0.146,0.430,42.969,4.517,42.480
0.624,-0.216,0.500,41.687,12.817,38.574
0.659,-0.267,0.610,42.603,19.226,31.799
0.677,-0.286,0.704,44.922,19.714,23.071
0.688,-0.296,0.779,44.189,16.174,13.855
0.671,-0.291,0.790,38.879,8.423,4.761
0.648,-0.257,0.714,31.128,-0.244,-3.052
0.613,-0.204,0.633,24.597,-5.676,-9.399
0.592,-0.187,0.583,18.372,-5.798,-14.526
0.570,-0.149,0.586,13.794,-2.930,-18.982
0.548,-0.134,0.599,14.893,1.831,-22.705
0.527,-0.082,0.647,17.456,6.958,-26.001
0.498,-0.096,0.743,19.897,13.123,-28.564
0.468,-0.129,0.834,18.982,14.404,-31.921
0.431,-0.124,0.904,15.564,11.658,-35.339
0.399,-0.130,0.933,12.085,6.226,-39.490

-0.028,0.384,2.218,-19.348,22.034,18.799
-0.025,0.306,2.152,-11.536,11.108,24.780
-0.047,0.227,2.064,-2.686,6.348,27.100
-0.040,0.196,1.977,12.329,5.920,23.804
-0.044,0.236,1.892,35.034,10.010,18.066
-0.015,0.256,1.791,62.744,17.700,11.658
0.037,0.297,1.742,88.135,29.114,4.028
0.098,0.290,1.829,110.046,46.631,-0.610
0.166,0.264,2.013,129.883,61.401,-4.333
0.221,0.225,2.142,145.264,63.171,-7.751
0.245,0.186,2.177,151.611,51.880,-11.414
0.250,0.187,2.090,149.292,32.349,-15.076
0.231,0.181,1.898,144.470,9.583,-17.395
0.239,0.173,1.657,139.465,-8.911,-18.005
0.235,0.104,1.429,132.324,-20.874,-17.273
0.244,0.024,1.287,124.329,-26.855,-18.005
0.208,-0.022,1.107,122.559,-33.508,-22.156
0.192,0.033,0.937,121.948,-35.645,-26.978
0.143,0.081,0.760,122.437,-36.865,-31.067
0.119,0.158,0.631,118.042,-34.180,-32.410
0.095,0.195,0.552,107.544,-29.846,-30.701
0.098,0.234,0.509,94.727,-27.405,-26.672
0.122,0.194,0.508,85.693,-27.405,-21.729
0.124,0.141,0.455,81.177,-30.029,-19.165
0.117,0.061,0.291,86.304,-37.292,-19.226
0.111,-0.002,0.135,89.600,-39.795,-20.752
0.120,-0.032,0.069,85.571,-36.560,-24.353
0.115,-0.054,0.067,83.618,-29.724,-30.212
0.106,-0.034,0.034,91.858,-25.024,-37.109
0.127,0.042,-0.057,104.187,-23.743,-42.419
0.145,0.084,-0.036,108.887,-18.677,-42.175
0.099,0.139,-0.015,101.624,-17.517,-42.114
0.113,0.159,-0.010,96.069,-17.761,-37.598
0.098,0.160,-0.041,85.510,-23.254,-31.128
0.099,0.145,-0.090,69.092,-29.053,-23.071
0.114,0.111,-0.169,45.166,-33.325,-15.076
0.116,0.044,-0.251,22.644,-34.729,-8.667
0.124,-0.055,-0.299,9.583,-31.921,-4.395
0.149,-0.151,-0.326,5.676,-27.588,-2.869
0.142,-0.242,-0.385,5.066,-22.400,-6.165
0.141,-0.245,-0.439,4.395,-16.052,-11.719
0.122,-0.195,-0.490,5.066,-8.606,-17.700
0.103,-0.073,-0.491,4.517,-1.892,-18.860
0.073,-0.021,-0.520,3.723,3.418,-14.282
0.068,-0.045,-0.466,-4.700,11.047,-6.042
0.071,-0.139,-0.373,-16.968,18.372,0.427
0.086,-0.202,-0.297,-33.020,20.813,2.747
0.076,-0.227,-0.250,-47.729,21.240,0.366
0.068,-0.227,-0.237,-57.068,22.095,-4.089
0.069,-0.199,-0.250,-63.293,23.682,-10.559
0.063,-0.111,-0.208,-70.313,29.541,-17.761
0.054,-0.017,-0.157,-77.698,37.476,-21.729
0.011,0.040,-0.058,-87.402,43.945,-20.325
-0.019,0.052,0.134,-98.022,52.002,-14.038
-0.051,0.012,0.338,-108.459,55.786,-5.798
-0.051,-0.074,0.531,-117.920,53.467,-0.732
-0.008,-0.166,0.739,-127.686,49.133,-0.488
0.037,-0.205,0.921,-135.193,41.199,-7.385
0.060,-0.132,1.036,-135.864,30.396,-21.484
0.044,0.006,1.113,-128.479,19.592,-37.415
-0.060,0.146,1.177,-123.291,10.132,-51.025
-0.230,0.303,1.272,-127.014,4.395,-59.143
-0.409,0.480,1.314,-137.207,-1.099,-58.167
-0.586,0.580,1.477,-151.794,-7.019,-47.546
-0.695,0.505,1.586,-173.828,-12.939,-28.442
-0.665,0.290,1.636,-193.115,-18.555,-11.719
-0.701,0.119,1.547,-205.444,-23.315,-5.615
-0.604,0.062,1.567,-201.843,-15.503,-11.353
-0.578,0.163,1.677,-169.312,0.732,-28.625
-0.572,0.366,1.841,-119.751,24.048,-45.715
-0.597,0.574,2.130,-74.768,47.180,-58.533
-0.609,0.728,2.628,-46.570,64.148,-60.242
-0.699,0.949,3.020,-45.288,54.993,-49.622
-0.766,0.911,3.169,-55.298,22.339,-23.071
-0.798,0.760,2.907,-72.876,-22.766,5.066
-0.806,0.578,2.451,-85.876,-57.739,27.527
-0.792,0.448,2.055,-85.938,-67.871,38.696
-0.759,0.419,1.876,-71.899,-53.528,39.673
-0.678,0.457,1.908,-44.312,-24.658,36.072
-0.595,0.508,2.123,-10.864,3.845,31.311
-0.502,0.525,2.295,18.799,19.104,29.968
-0.431,0.461,2.359,44.067,18.066,32.715
-0.388,0.445,2.341,55.664,7.568,36.682
-0.375,0.424,2.265,51.758,-6.409,42.786
-0.330,0.393,2.087,42.969,-24.353,48.828
-0.316,0.428,1.846,36.316,-41.199,52.185
-0.294,0.493,1.591,33.081,-51.636,54.565
-0.271,0.519,1.383,35.034,-53.223,57.495
-0.216,0.521,1.215,38.147,-48.340,60.730
-0.181,0.499,1.105,44.800,-40.344,64.209
-0.136,0.466,1.035,54.138,-31.311,67.383
-0.102,0.446,0.988,64.575,-23.621,70.862
-0.041,0.383,0.953,74.158,-18.555,74.585
0.025,0.273,0.942,80.383,-16.663,77.332
0.135,0.184,0.923,80.444,-17.090,76.843
0.175,0.057,0.857,78.613,-20.752,75.012
0.223,-0.033,0.733,74.951,-24.719,69.946
0.244,-0.033,0.639,66.223,-24.902,61.829
0.262,-0.015,0.565,57.251,-21.362,52.124
0.308,0.037,0.494,55.969,-15.320,45.288
0.318,0.139,0.434,57.251,-8.423,44.067
0.366,0.160,0.446,59.021,0.671,45.959
0.429,0.038,0.516,61.096,9.644,51.270
0.489,-0.119,0.577,58.960,15.320,53.467
0.543,-0.226,0.655,56.335,17.578,49.927
0.569,-0.277,0.704,53.894,16.541,41.931
0.587,-0.270,0.704,49.927,11.963,32.227
0.571,-0.234,0.676,42.786,7.202,22.827
0.554,-0.217,0.627,35.767,4.028,15.198
0.551,-0.187,0.593,27.893,4.211,9.399
0.509,-0.182,0.552,22.949,4.578,4.944
0.521,-0.183,0.510,21.606,6.714,1.831
0.532,-0.190,0.527,21.851,11.597,-1.038
0.551,-0.197,0.650,20.691,19.592,-4.761
0.562,-0.228,0.806,23.193,22.278,-9.644
0.560,-0.246,0.880,23.621,16.479,-15.747
0.536,-0.240,0.863,19.104,5.371,-21.973
0.496,-0.236,0.788,11.841,-5.066,-27.649
0.443,-0.237,0.712,5.249,-11.169,-32.349

0.306,0.083,2.725,68.726,113.037,-25.269
0.372,0.226,3.003,97.534,113.892,-33.813
0.384,0.341,3.233,104.370,103.088,-34.180
0.379,0.392,3.333,93.750,80.322,-28.320
0.353,0.385,3.198,79.895,49.072,-20.264
0.311,0.357,2.847,70.496,19.348,-14.099
0.303,0.262,2.548,68.359,4.150,-12.573
0.332,0.220,2.446,74.829,4.883,-19.226
0.358,0.245,2.458,96.313,9.949,-32.654
0.375,0.318,2.422,127.991,8.240,-48.035
0.360,0.516,2.284,152.710,-1.404,-61.096
0.312,0.696,2.038,163.147,-17.090,-66.467
0.269,0.812,1.711,160.706,-34.973,-62.439
0.213,0.816,1.337,155.029,-50.598,-52.612
0.170,0.790,0.970,143.799,-61.584,-41.748
0.118,0.709,0.613,130.615,-67.505,-31.677
0.066,0.568,0.302,118.713,-68.115,-23.315
0.064,0.387,0.036,115.601,-64.697,-18.616
0.069,0.251,-0.091,122.192,-56.641,-21.362
0.067,0.162,-0.102,132.751,-45.776,-30.029
0.026,0.182,-0.094,142.517,-37.659,-42.297
-0.014,0.231,-0.262,158.081,-41.199,-54.504
-0.061,0.294,-0.457,166.138,-43.945,-59.570
-0.114,0.355,-0.588,164.001,-37.048,-58.289
-0.163,0.354,-0.708,161.011,-27.832,-51.453
-0.172,0.286,-0.732,153.198,-15.259,-41.626
-0.146,0.235,-0.646,136.169,-2.502,-30.884
-0.119,0.200,-0.541,112.305,4.150,-19.470
-0.076,0.099,-0.463,87.341,5.127,-6.897
-0.037,0.052,-0.411,62.439,1.282,2.319
-0.012,-0.085,-0.357,44.067,-1.648,9.521
0.016,-0.176,-0.370,33.813,-5.981,12.329
0.032,-0.225,-0.406,28.442,-9.338,11.353
0.030,-0.242,-0.456,22.644,-7.935,8.179
0.021,-0.233,-0.492,15.320,-4.517,6.042
0.036,-0.214,-0.472,7.751,3.479,4.944
0.047,-0.205,-0.439,3.174,11.047,6.226
0.078,-0.212,-0.383,-0.244,16.052,9.583
0.114,-0.267,-0.263,-6.531,20.752,13.428
0.149,-0.339,-0.126,-15.320,22.705,15.991
0.168,-0.390,-0.057,-22.949,17.517,16.174
0.160,-0.414,-0.071,-30.884,7.874,13.000
0.143,-0.390,-0.101,-41.687,0.977,7.446
0.118,-0.332,-0.109,-52.124,-1.282,0.610
0.062,-0.232,-0.100,-62.439,-0.793,-5.371
0.004,-0.097,-0.149,-71.838,-0.244,-7.996
-0.059,-0.037,-0.189,-81.665,1.160,-5.249
-0.070,-0.049,-0.114,-93.567,9.888,0.305
-0.052,-0.056,0.056,-103.638,22.461,5.127
-0.012,-0.088,0.271,-108.276,31.738,4.822
0.034,-0.115,0.510,-112.793,40.283,0.671
0.078,-0.108,0.716,-112.732,45.166,-7.202
0.114,-0.083,0.900,-106.812,42.358,-17.029
0.109,0.029,1.082,-107.788,35.156,-25.757
-0.028,0.137,1.214,-116.150,20.874,-28.992
-0.191,0.196,1.213,-130.249,-1.160,-26.306
-0.347,0.191,1.076,-148.804,-26.367,-18.860
-0.451,0.149,0.915,-167.053,-40.588,-11.719
-0.485,0.121,0.785,-179.810,-38.818,-9.521
-0.491,0.136,0.873,-184.570,-18.311,-14.465
-0.427,0.172,1.186,-171.936,15.320,-24.353
-0.371,0.294,1.487,-144.958,40.710,-36.926
-0.356,0.386,1.775,-115.417,54.443,-46.570
-0.434,0.549,2.166,-96.558,60.730,-49.500
-0.458,0.629,2.338,-90.149,47.180,-43.762
-0.509,0.495,2.670,-93.445,24.536,-29.907
-0.618,0.440,2.666,-109.436,-5.249,-17.395
-0.667,0.262,2.556,-120.605,-32.471,-3.235
-0.743,0.181,2.270,-126.282,-49.316,3.540
-0.746,0.288,2.131,-121.033,-44.189,7.690
-0.703,0.338,2.071,-102.295,-24.353,6.775
-0.641,0.447,2.278,-76.965,5.615,1.953
-0.589,0.599,2.514,-46.204,30.273,-1.038
-0.523,0.660,2.680,-10.193,38.574,0.916
-0.475,0.653,2.731,18.555,34.363,8.240
-0.431,0.589,2.685,32.471,21.057,19.165
-0.398,0.451,2.522,37.109,1.099,30.823
-0.359,0.342,2.294,36.926,-17.639,39.246
-0.321,0.279,2.032,38.452,-32.043,42.175
-0.277,0.259,1.814,43.091,-38.452,40.527
-0.233,0.260,1.646,44.861,-37.842,35.339
-0.194,0.274,1.534,47.058,-34.119,28.625
-0.157,0.322,1.404,53.467,-30.823,22.400
-0.063,0.477,1.254,65.247,-29.968,18.921
-0.072,0.490,1.139,80.933,-29.968,27.344
-0.055,0.484,1.057,87.097,-28.259,38.513
0.000,0.426,1.025,85.999,-27.649,48.706
0.039,0.304,1.001,80.078,-30.518,57.678
0.110,0.183,0.914,69.885,-36.560,63.232
0.144,0.105,0.793,57.861,-42.847,63.599
0.170,0.018,0.685,53.711,-45.898,60.913
0.186,-0.025,0.565,49.377,-44.739,54.810
0.171,-0.041,0.488,43.335,-40.466,47.363
0.187,-0.028,0.442,37.598,-31.372,39.368
0.204,-0.000,0.426,34.119,-21.729,32.898
0.271,0.062,0.455,34.546,-11.047,27.710
0.332,0.132,0.528,41.687,-1.343,26.794
0.340,0.111,0.604,51.819,5.981,31.555
0.374,0.027,0.650,56.885,9.094,36.987
0.404,-0.059,0.662,54.443,9.277,39.429
0.431,-0.135,0.669,48.950,8.667,39.185
0.453,-0.191,0.655,42.358,7.751,36.682
0.471,-0.217,0.656,31.738,5.676,31.616
0.493,-0.263,0.654,24.963,4.639,24.597
0.502,-0.258,0.651,21.362,4.211,15.442
0.495,-0.215,0.665,18.311,6.348,6.714
0.501,-0.192,0.697,18.677,8.057,0.488
0.512,-0.172,0.759,18.555,9.094,-3.967
0.501,-0.142,0.835,18.494,9.766,-7.812
0.482,-0.152,0.838,21.118,5.981,-10.742
0.474,-0.166,0.819,20.752,0.977,-12.939
0.453,-0.171,0.815,14.343,-1.587,-15.564
0.440,-0.163,0.810,8.118,-3.052,-19.287
0.426,-0.144,0.788,6.348,-4.456,-23.560
0.381,-0.120,0.761,4.028,-4.272,-28.625
0.375,-0.061,0.754,0.732,-2.380,-34.607
0.302,-0.046,0.780,0.854,1.526,-36.560
0.250,-0.015,0.826,1.404,5.615,-37.170
0.230,-0.023,0.825,4.150,7.507,-37.903

0.169,0.292,2.600,13.428,49.316,0.732
0.171,0.204,2.637,-2.197,25.452,14.099
0.190,0.116,2.463,-15.503,0.549,23.254
0.186,0.023,2.210,-18.066,-15.808,25.635
0.177,0.006,1.974,-9.216,-18.738,18.677
0.186,0.059,1.858,10.986,-7.507,5.798
0.212,0.198,1.914,40.161,14.404,-9.949
0.254,0.327,2.075,76.721,39.429,-24.902
0.320,0.424,2.216,115.540,56.274,-36.133
0.368,0.408,2.304,144.287,63.599,-41.992
0.404,0.342,2.314,158.020,60.547,-45.715
0.402,0.293,2.197,162.842,47.485,-49.622
0.397,0.283,1.976,162.292,29.358,-53.345
0.380,0.210,1.723,157.104,12.573,-57.007
0.371,0.253,1.518,148.010,-0.122,-61.035
0.328,0.272,1.279,143.433,-13.184,-64.331
0.285,0.328,1.039,141.418,-24.231,-66.589
0.241,0.420,0.774,140.747,-32.166,-66.895
0.177,0.516,0.505,141.296,-36.316,-64.514
0.152,0.531,0.281,144.409,-35.095,-57.678
0.136,0.470,0.100,143.799,-30.151,-48.035
0.129,0.397,0.024,133.118,-23.865,-39.063
0.152,0.276,0.027,116.821,-20.996,-32.043
0.179,0.143,0.093,100.891,-23.193,-30.029
0.156,0.050,0.078,98.389,-31.494,-33.997
0.120,0.059,-0.105,107.300,-45.654,-40.588
0.085,0.104,-0.341,111.084,-55.847,-45.227
0.029,0.138,-0.491,103.271,-58.716,-45.166
0.021,0.154,-0.621,93.384,-55.603,-42.358
0.021,0.201,-0.696,84.595,-48.340,-37.720
0.007,0.124,-0.721,80.139,-38.086,-29.480
0.032,0.076,-0.673,70.496,-27.649,-22.583
0.053,-0.004,-0.556,55.237,-18.860,-15.686
0.089,-0.088,-0.437,38.757,-14.282,-9.827
0.116,-0.187,-0.330,22.095,-15.869,-7.751
0.119,-0.223,-0.283,8.545,-20.264,-9.827
0.102,-0.182,-0.346,3.113,-27.893,-13.367
0.090,-0.156,-0.456,1.709,-34.058,-14.526
0.097,-0.206,-0.517,-3.052,-32.776,-11.902
0.093,-0.252,-0.503,-12.268,-24.841,-8.972
0.090,-0.231,-0.451,-22.217,-14.832,-8.911
0.047,-0.170,-0.392,-31.738,-6.775,-11.169
0.013,-0.104,-0.320,-42.358,-1.099,-12.512
-0.008,-0.051,-0.229,-52.734,3.845,-11.902
-0.017,-0.017,-0.182,-63.171,5.493,-10.925
-0.020,-0.012,-0.198,-73.669,5.737,-10.315
0.010,-0.037,-0.224,-80.811,8.911,-8.606
0.033,-0.054,-0.208,-84.106,14.282,-6.653
0.014,-0.124,-0.136,-85.388,21.973,-6.836
-0.024,-0.184,-0.053,-86.853,29.358,-9.277
-0.058,-0.151,0.021,-90.454,36.133,-14.587
-0.098,-0.114,0.157,-95.825,44.861,-19.226
-0.124,-0.073,0.379,-105.103,56.580,-23.132
-0.111,-0.025,0.652,-113.464,66.956,-27.954
-0.077,0.055,0.930,-119.873,68.359,-32.043
-0.031,0.141,1.221,-125.305,61.768,-36.499
-0.016,0.298,1.405,-135.742,46.692,-39.307
-0.078,0.435,1.474,-145.996,23.743,-38.574
-0.216,0.475,1.411,-151.367,1.953,-32.654
-0.339,0.389,1.370,-155.640,-7.690,-24.536
-0.446,0.247,1.420,-161.438,-6.470,-18.799
-0.548,0.139,1.519,-165.161,0.000,-17.456
-0.570,0.086,1.703,-164.185,6.042,-19.104
-0.533,0.111,1.934,-158.569,9.521,-22.827
-0.595,0.158,1.900,-150.146,6.836,-27.771
-0.547,0.339,2.111,-140.869,14.526,-33.630
-0.584,0.509,2.256,-125.061,15.808,-39.246
-0.599,0.704,2.450,-102.600,21.912,-40.344
-0.684,0.921,2.539,-81.055,23.437,-35.950
-0.707,1.064,2.690,-60.547,25.208,-19.592
-0.700,0.914,2.778,-46.021,21.240,2.441
-0.660,0.686,2.828,-44.983,9.705,20.874
-0.627,0.584,2.775,-51.880,-6.348,33.569
-0.609,0.573,2.589,-51.392,-25.330,41.138
-0.592,0.553,2.327,-38.513,-36.804,47.119
-0.541,0.543,2.168,-23.254,-35.767,52.124
-0.503,0.499,2.097,-7.263,-26.978,56.274
-0.441,0.415,1.991,9.949,-20.691,59.448
-0.396,0.313,1.885,26.306,-15.869,61.523
-0.355,0.235,1.819,38.391,-11.169,61.279
-0.326,0.199,1.800,48.401,-8.972,59.021
-0.294,0.229,1.780,51.758,-10.620,55.359
-0.259,0.271,1.716,53.467,-16.785,51.758
-0.227,0.330,1.581,53.833,-24.902,48.706
-0.216,0.401,1.418,48.889,-30.396,45.776
-0.192,0.466,1.253,43.518,-31.494,44.373
-0.168,0.539,1.115,41.016,-28.748,44.983
-0.141,0.588,0.999,45.715,-23.254,48.401
-0.066,0.630,0.947,59.509,-17.883,54.138
-0.024,0.595,0.956,71.716,-11.902,63.416
0.094,0.408,0.997,74.890,-9.521,72.937
0.209,0.293,0.931,73.669,-11.841,79.163
0.279,0.048,0.906,76.233,-14.343,86.731
0.359,-0.119,0.822,70.984,-20.264,82.275
0.364,-0.193,0.746,66.223,-23.132,72.388
0.384,-0.142,0.650,64.148,-23.926,59.692
0.382,-0.067,0.528,61.951,-22.156,48.401
0.393,-0.021,0.448,59.814,-15.381,42.053
0.431,-0.021,0.410,57.556,-7.019,39.734
0.481,-0.026,0.447,53.955,3.845,39.795
0.536,-0.058,0.528,51.636,14.282,39.978
0.610,-0.128,0.650,50.293,20.630,40.344
0.674,-0.196,0.798,44.189,22.827,39.001
0.698,-0.255,0.901,37.292,18.982,35.889
0.718,-0.301,0.867,32.166,6.836,31.372
0.725,-0.336,0.745,27.771,-5.798,25.696
0.708,-0.331,0.647,19.714,-11.536,18.860
0.684,-0.340,0.601,11.536,-11.230,11.902
0.649,-0.327,0.578,6.287,-10.071,4.639
0.616,-0.332,0.563,6.958,-7.080,-1.587
0.602,-0.319,0.586,12.817,-3.418,-9.338
0.567,-0.266,0.616,19.348,-1.282,-18.494
0.551,-0.179,0.673,21.606,1.343,-26.245
0.492,-0.150,0.734,21.240,2.930,-29.541
0.483,-0.116,0.759,17.883,1.038,-32.349
0.457,-0.108,0.754,13.367,-2.197,-35.156
0.392,-0.141,0.742,7.019,-4.333,-36.011
0.331,-0.182,0.724,-1.587,-4.028,-38.940
0.275,-0.217,0.710,-5.859,-2.075,-44.067

0.200,0.204,2.230,66.772,50.171,8.728
0.262,0.179,2.239,84.595,50.964,8.972
0.330,0.129,2.233,95.642,50.476,8.850
0.384,0.080,2.273,103.943,50.354,6.836
0.433,0.044,2.319,112.549,46.204,2.625
0.477,0.008,2.300,119.385,34.912,-2.197
0.459,-0.016,2.190,122.375,16.174,-7.507
0.474,-0.005,2.015,119.202,-2.319,-12.329
0.458,-0.040,1.779,114.319,-19.226,-15.442
0.461,-0.116,1.552,110.535,-30.701,-17.273
0.439,-0.160,1.375,106.689,-35.645,-19.653
0.423,-0.147,1.175,106.628,-38.391,-25.391
0.376,-0.109,0.977,110.168,-38.757,-30.945
0.338,-0.068,0.855,112.610,-33.569,-36.743
0.312,-0.004,0.811,112.000,-25.269,-42.786
0.299,0.050,0.771,107.605,-19.287,-46.875
0.290,0.131,0.724,98.877,-16.174,-47.913
0.255,0.194,0.670,85.632,-14.893,-45.349
0.257,0.194,0.563,74.768,-15.442,-39.795
0.286,0.081,0.466,69.275,-17.334,-32.837
0.351,-0.092,0.448,64.270,-17.944,-32.104
0.372,-0.207,0.499,68.298,-18.616,-41.992
0.363,-0.172,0.406,88.623,-24.902,-57.434
0.339,-0.032,0.214,112.427,-36.987,-72.876
0.306,0.157,0.095,122.375,-43.152,-82.397
0.277,0.364,-0.014,120.667,-45.776,-83.374
0.192,0.450,-0.074,110.352,-48.767,-77.759
0.149,0.519,-0.167,90.149,-52.795,-68.909
0.084,0.501,-0.257,70.801,-53.955,-54.199
0.059,0.435,-0.367,52.551,-54.565,-41.443
0.061,0.342,-0.452,35.828,-50.537,-27.405
0.082,0.183,-0.525,24.536,-42.175,-16.846
0.116,0.006,-0.563,16.174,-32.715,-11.902
0.144,-0.118,-0.532,11.414,-18.494,-14.038
0.150,-0.142,-0.486,14.832,-5.920,-21.057
0.127,-0.055,-0.463,18.188,1.465,-30.334
0.081,0.124,-0.459,16.479,6.531,-35.156
0.053,0.221,-0.472,10.193,10.681,-31.494
0.027,0.183,-0.412,-0.122,15.076,-20.447
0.055,0.113,-0.338,-12.329,20.203,-8.850
0.040,0.084,-0.283,-27.710,19.592,-1.709
0.049,0.025,-0.254,-40.527,17.334,2.808
0.043,0.014,-0.257,-49.072,15.930,3.296
0.044,0.051,-0.255,-54.260,17.517,0.183
-0.037,0.046,-0.210,-56.091,24.902,-2.014
-0.041,0.107,-0.133,-58.350,34.180,-6.653
-0.072,0.130,-0.002,-63.599,43.091,-7.935
-0.083,0.113,0.198,-73.181,51.514,-5.310
-0.090,0.054,0.391,-85.449,52.795,0.122
-0.058,0.002,0.491,-98.877,46.326,5.676
-0.035,-0.108,0.536,-109.680,37.292,8.484
-0.027,-0.168,0.656,-119.202,33.875,4.456
-0.071,-0.165,0.825,-122.375,33.691,-6.348
-0.138,-0.071,0.990,-119.080,31.433,-18.005
-0.219,-0.027,1.149,-109.802,26.672,-26.184
-0.331,0.025,1.325,-109.192,21.362,-28.259
-0.380,0.049,1.541,-117.371,16.846,-27.832
-0.432,-0.022,1.776,-128.601,10.803,-25.269
-0.473,-0.070,1.902,-136.963,1.648,-22.339
-0.478,-0.112,2.016,-136.292,-9.766,-21.423
-0.524,-0.059,1.908,-131.287,-23.193,-24.353
-0.582,-0.072,1.938,-131.531,-27.527,-27.344
-0.660,0.036,1.905,-133.911,-29.480,-33.936
-0.734,0.047,1.930,-128.235,-27.588,-35.645
-0.791,0.110,2.140,-122.375,-22.034,-35.156
-0.890,0.173,2.319,-113.220,-23.376,-31.494
-0.938,0.363,2.432,-103.394,-29.419,-22.644
-0.985,0.489,2.344,-94.543,-39.368,-8.850
-0.995,0.567,2.168,-86.182,-45.532,5.005
-0.988,0.645,1.961,-71.167,-45.471,18.372
-0.961,0.658,1.825,-50.781,-34.180,32.410
-0.892,0.590,1.763,-29.602,-14.465,46.143
-0.782,0.487,1.819,-8.057,9.888,57.190
-0.652,0.353,2.038,12.939,35.217,63.904
-0.533,0.257,2.297,30.823,50.110,66.467
-0.415,0.243,2.473,44.922,47.119,65.857
-0.355,0.265,2.500,48.645,29.541,66.284
-0.284,0.281,2.328,42.603,5.188,67.078
-0.210,0.316,2.075,32.715,-17.151,69.153
-0.128,0.320,1.795,27.283,-30.945,73.120
-0.062,0.247,1.518,30.884,-36.926,78.796
0.014,0.132,1.327,39.917,-33.386,83.191
0.085,0.046,1.239,50.537,-24.414,83.130
0.145,0.010,1.205,61.951,-15.869,79.346
0.199,0.027,1.152,70.007,-11.536,74.280
0.237,0.047,1.086,73.669,-11.292,70.068
0.290,0.072,1.029,68.726,-12.329,68.604
0.327,0.071,0.955,56.580,-14.954,68.176
0.381,-0.019,0.888,39.063,-16.113,66.833
0.433,-0.060,0.821,23.621,-15.930,62.317
0.460,-0.112,0.758,17.639,-15.015,57.129
0.478,-0.123,0.642,15.869,-16.052,49.500
0.492,-0.111,0.565,17.822,-11.719,43.274
0.501,-0.124,0.542,22.034,-5.249,37.415
0.523,-0.119,0.543,29.968,0.671,31.494
0.541,-0.110,0.584,40.344,8.423,25.269
0.555,-0.097,0.657,48.462,15.442,19.592
0.566,-0.106,0.708,50.171,18.738,15.320
0.578,-0.114,0.724,46.631,18.127,11.353
0.592,-0.126,0.744,39.246,16.296,7.141
0.599,-0.150,0.757,32.349,14.221,2.441
0.602,-0.169,0.728,28.687,9.766,-2.075
0.599,-0.212,0.699,27.405,5.737,-7.935
0.593,-0.234,0.697,25.391,3.662,-15.442
0.572,-0.230,0.680,24.048,2.136,-23.804
0.547,-0.183,0.656,23.865,0.671,-31.189
0.510,-0.125,0.640,23.132,0.732,-37.720
0.490,-0.066,0.629,23.315,1.465,-42.175
0.456,-0.007,0.629,22.949,2.197,-44.495
0.425,0.004,0.642,19.348,3.723,-44.739
0.386,0.023,0.681,10.498,5.859,-44.250
0.338,-0.004,0.725,4.089,6.226,-44.067
0.301,-0.054,0.746,1.282,5.005,-44.312
0.269,-0.123,0.733,1.221,3.662,-46.509
0.235,-0.176,0.735,-0.244,4.639,-51.147
0.228,-0.230,0.777,0.488,8.972,-57.434
0.211,-0.256,0.815,5.493,11.841,-64.941
0.188,-0.218,0.891,5.798,13.184,-72.693
0.152,-0.139,0.906,6.287,12.573,-79.834
